               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  76,            0.037401,            0.019609,           0.0043178,             0.76296,             0.76194,             0.77632,             0.39135,            0.035792,             0.01004,           0.0024826,           0.0062875,           0.0062875,           0.0062875
                  77,            0.037664,             0.01879,            0.003961,               0.807,             0.73593,             0.79618,             0.40991,            0.036049,           0.0099176,           0.0023034,            0.006238,            0.006238,            0.006238
                  78,            0.036632,            0.018836,           0.0037622,             0.78633,              0.7493,             0.77442,             0.38972,            0.035729,           0.0099007,           0.0022465,           0.0061885,           0.0061885,           0.0061885
                  79,            0.037118,            0.018895,            0.004154,             0.79806,             0.76573,             0.77354,             0.38897,            0.035661,           0.0099412,           0.0027937,            0.006139,            0.006139,            0.006139
                  80,            0.036772,            0.018331,           0.0039066,             0.79823,             0.79596,             0.80206,             0.41104,            0.035969,           0.0098857,           0.0021414,           0.0060895,           0.0060895,           0.0060895
                  81,            0.036201,            0.019113,           0.0037939,             0.79755,             0.79673,             0.81364,             0.41769,            0.034799,           0.0097481,           0.0019882,             0.00604,             0.00604,             0.00604
                  82,            0.036753,            0.019218,           0.0040449,             0.79045,             0.77085,              0.7961,             0.41518,            0.034649,           0.0098862,           0.0024732,           0.0059905,           0.0059905,           0.0059905
                  83,            0.036111,            0.018861,           0.0037526,             0.80615,             0.76922,             0.81639,             0.41597,            0.034667,           0.0095922,           0.0020991,            0.005941,            0.005941,            0.005941
                  84,            0.035836,            0.018533,           0.0037202,             0.81208,             0.79602,             0.80864,             0.42561,            0.034831,           0.0097952,           0.0021261,           0.0058915,           0.0058915,           0.0058915
                  85,            0.036583,            0.018827,           0.0037269,             0.77468,             0.79483,             0.80285,             0.40121,            0.035347,           0.0097609,           0.0017488,            0.005842,            0.005842,            0.005842
                  86,            0.035648,            0.018652,           0.0038112,             0.78734,             0.76967,             0.78982,             0.41979,             0.03461,            0.009765,           0.0019781,           0.0057925,           0.0057925,           0.0057925
                  87,            0.035741,            0.018557,           0.0035361,             0.80729,             0.77225,             0.79466,             0.41613,            0.034805,            0.009838,           0.0023517,            0.005743,            0.005743,            0.005743
                  88,            0.035896,            0.019136,           0.0036487,             0.79663,              0.7589,             0.80166,             0.40819,            0.034738,           0.0094881,               0.002,           0.0056935,           0.0056935,           0.0056935
                  89,            0.035788,            0.018965,           0.0032373,             0.80605,             0.79031,             0.82115,             0.42224,            0.034367,           0.0099507,           0.0019968,            0.005644,            0.005644,            0.005644
                  90,            0.035289,            0.018513,           0.0034777,             0.83626,             0.75165,             0.81076,             0.41979,            0.034467,            0.010056,           0.0020838,           0.0055945,           0.0055945,           0.0055945
                  91,            0.035545,            0.018758,           0.0033961,             0.80049,             0.76618,             0.79094,             0.40822,            0.035063,           0.0098805,           0.0020964,            0.005545,            0.005545,            0.005545
                  92,             0.03545,            0.018672,           0.0033439,             0.81715,             0.77953,             0.80986,             0.42323,            0.034867,            0.009539,           0.0019379,           0.0054955,           0.0054955,           0.0054955
                  93,            0.035507,            0.018932,           0.0035282,             0.81165,             0.79076,             0.80571,             0.41323,            0.033657,           0.0095619,           0.0020494,            0.005446,            0.005446,            0.005446
