               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,            0.027772,            0.013989,           0.0020838,             0.87488,             0.86878,             0.86729,             0.49135,            0.029965,           0.0082741,            0.002021,            0.006139,            0.006139,            0.006139
                  80,            0.027708,            0.013725,           0.0020483,             0.87438,             0.86235,              0.8717,             0.50023,            0.030222,           0.0082553,           0.0025713,           0.0060895,           0.0060895,           0.0060895
                  81,            0.027289,            0.013958,           0.0018203,             0.86906,             0.86478,             0.87216,             0.51252,            0.029847,           0.0081708,           0.0020853,             0.00604,             0.00604,             0.00604
                  82,            0.027627,             0.01426,           0.0019999,             0.88985,             0.85871,             0.87856,             0.51613,            0.029906,           0.0082491,           0.0021189,           0.0059905,           0.0059905,           0.0059905
                  83,            0.026776,            0.013767,           0.0017135,             0.89368,             0.87299,             0.88217,             0.51149,            0.030319,           0.0082319,           0.0018846,            0.005941,            0.005941,            0.005941
                  84,            0.026697,            0.013515,           0.0016168,             0.89216,             0.86824,             0.88989,             0.50341,            0.030374,           0.0082073,           0.0021427,           0.0058915,           0.0058915,           0.0058915
                  85,            0.026804,            0.013831,           0.0015817,             0.88829,             0.86959,              0.8883,             0.50561,             0.03009,           0.0081791,           0.0022078,            0.005842,            0.005842,            0.005842
                  86,            0.026707,            0.013615,           0.0018537,             0.87407,              0.8583,             0.86591,             0.51097,            0.030053,           0.0081861,            0.001918,           0.0057925,           0.0057925,           0.0057925
                  87,            0.026812,            0.013555,           0.0015554,             0.87307,             0.87025,             0.86604,             0.51144,             0.03011,           0.0083447,           0.0019701,            0.005743,            0.005743,            0.005743
                  88,            0.026729,            0.013966,           0.0016605,             0.88026,             0.86608,             0.87625,              0.5094,            0.030046,            0.008293,           0.0019347,           0.0056935,           0.0056935,           0.0056935
                  89,            0.026788,            0.013947,           0.0015446,             0.89569,             0.87081,             0.88921,              0.5246,            0.029811,           0.0083128,           0.0017506,            0.005644,            0.005644,            0.005644
                  90,             0.02625,            0.013512,           0.0014988,             0.88553,             0.86738,             0.88116,             0.51049,            0.029981,           0.0083145,           0.0017434,           0.0055945,           0.0055945,           0.0055945
                  91,            0.026264,            0.013751,           0.0016519,             0.88182,             0.87798,             0.87612,              0.5132,            0.029809,           0.0082535,            0.001874,            0.005545,            0.005545,            0.005545
                  92,            0.025915,             0.01365,           0.0018371,              0.8911,             0.85846,             0.87233,             0.51363,            0.030213,           0.0082797,           0.0020004,           0.0054955,           0.0054955,           0.0054955
                  93,            0.026352,            0.013828,           0.0016752,             0.88044,             0.86149,             0.87162,              0.5072,            0.029975,           0.0083664,           0.0019598,            0.005446,            0.005446,            0.005446
                  94,            0.025829,            0.013536,           0.0013269,              0.8801,             0.86597,             0.88015,             0.51613,            0.029881,           0.0082875,           0.0018434,           0.0053965,           0.0053965,           0.0053965
                  95,             0.02597,            0.013444,           0.0014234,             0.89647,             0.88039,             0.88628,              0.5237,            0.029848,           0.0081585,           0.0019244,            0.005347,            0.005347,            0.005347
                  96,            0.025868,            0.013477,           0.0015187,               0.895,             0.85419,             0.87966,             0.50586,             0.02978,           0.0082359,           0.0020127,           0.0052975,           0.0052975,           0.0052975
                  97,            0.025683,            0.013031,            0.001582,              0.8818,             0.86917,             0.88392,             0.52104,            0.029246,           0.0083035,           0.0018466,            0.005248,            0.005248,            0.005248
                  98,            0.025588,            0.013552,            0.001551,             0.89937,             0.86705,             0.87978,             0.52268,            0.029471,           0.0082575,           0.0019262,           0.0051985,           0.0051985,           0.0051985
                  99,            0.025412,             0.01307,           0.0013997,             0.89668,             0.86508,             0.88309,             0.51379,             0.02947,           0.0082278,           0.0019513,            0.005149,            0.005149,            0.005149
                 100,            0.026039,            0.013134,           0.0014109,             0.88071,             0.87057,             0.87359,             0.52001,             0.02989,           0.0082737,           0.0020823,           0.0050995,           0.0050995,           0.0050995
                 101,            0.025457,            0.013423,           0.0014301,             0.88478,             0.86697,             0.87402,             0.50549,            0.029786,           0.0082248,           0.0022107,             0.00505,             0.00505,             0.00505
